step,time_s,ax,ay,az,gx,gy,gz,mx,my,mz,ml_speed,gnss_valid,ref_pos_e,ref_pos_n,ref_pos_u,ref_vel_e,ref_vel_n,ref_vel_u,ref_heading,nav_state
1589,158.9,-0.07834743144629434,3.5342182391964747,9.899760367186508,-0.13178279057150225,-0.09609033302727173,-0.07170651300890031,-6.12,-35.31,-3.25,9.325953012264026,1,-814.6075546843978,1351.6888499478296,-0.420066830920173,-6.640403179315041,11.18518194443687,-0.0837925393421814,263.91834968938963,GNSS_LOCKED
1590,159.0,2.6708117030751013,-2.1791045439875627,9.999972832617589,-0.17629018021856652,-0.15407077962824933,-0.02543751605893848,-6.94,-35.37,-3.25,9.661365030017526,1,-815.2735913536254,1352.8135515453846,-0.42153683796513586,-6.774685223417382,11.322056732809134,-0.03530263843795224,263.8688928825882,GNSS_LOCKED
1591,159.10000000000002,0.7752521267942818,-0.010110535116672616,9.182278267237418,0.04372086513930845,-0.11169869898091112,0.05887313986396689,-5.69,-35.31,-4.0,11.382592663150486,1,-815.9548369343719,1353.9396443636792,-0.41981366986389373,-6.811676428011137,11.232297124627882,-0.08769004651654339,263.304677649571,GNSS_LOCKED
1592,159.20000000000002,2.8056595777367246,-0.3882207592269145,9.810442649848143,-0.28853263548696434,-0.26366447524836456,0.08083342595084736,-5.44,-35.94,-3.81,10.943672740431811,1,-816.6330742299286,1355.0665305512962,-0.42083087926800195,-6.882875394947571,11.24071160659664,-0.05058528777940463,262.65165011595275,GNSS_LOCKED
1593,159.3,-1.6227310529863057,-0.7580517707104237,9.238407026246287,-0.08706593298508297,-0.1619729584677428,0.07615440918715016,-5.87,-35.5,-4.25,11.39690305862565,1,-817.3293740154562,1356.1848846942423,-0.41959621945502323,-6.817162771245403,11.198107527643836,-0.12460563504247683,261.98467261108345,GNSS_LOCKED
1594,159.4,-1.055481297546921,2.1466550551248504,9.81772118186474,-0.42317520808645953,-0.3067383208313041,-0.07028375199556201,-6.19,-35.5,-3.37,9.642091239097791,1,-818.0195143807464,1357.307437865215,-0.4211137422414921,-6.756514505523013,11.068532056527333,-0.15202287481163243,262.09378872788255,GNSS_LOCKED
1595,159.5,-1.4364595538049068,0.7236697106152687,9.167306531376632,-0.03390625459287531,0.06604973146403331,0.04285859158922759,-5.87,-35.69,-4.25,9.78188344491099,1,-818.7142162988315,1358.4215002319972,-0.4229804185908457,-6.781999560625356,11.045697371188428,-0.20631476862887715,262.0264203179996,GNSS_LOCKED
1596,159.60000000000002,1.428870802809878,1.0717810883220682,10.461234901176468,-0.18328115684384896,-0.3336575146150352,0.04713831230430318,-5.87,-35.44,-3.75,8.191474992422306,1,-819.4124152839998,1359.529029172898,-0.4292524255012584,-6.945722985398718,10.93628549459819,-0.11846203643578151,261.62013669222586,GNSS_LOCKED
1597,159.70000000000002,4.319997732804236,1.832713605215468,8.567170499051853,0.2764192422283391,0.27090929729859337,-0.044793472326814895,-5.5,-35.87,-3.69,8.537024073732923,1,-820.1062515535108,1360.635306778866,-0.4296153858024839,-7.079224487230798,10.865332510428495,-0.13294940029569946,262.1366214914867,GNSS_LOCKED
1598,159.8,3.0981647173341176,0.18057523535288547,8.744031289322065,-0.33659764058553604,-0.09085982125616135,-0.21703486179309697,-5.87,-35.75,-4.37,11.271942428798036,1,-820.810217386422,1361.740707406987,-0.4305712609326555,-7.137939261120972,10.965825445395739,-0.134902191892215,263.5651250562181,GNSS_LOCKED
1599,159.9,1.8771111694452813,-0.4458807387446061,11.213092741717618,-0.11171481633148474,-0.3111104823507172,0.3023856438118826,-5.69,-36.19,-3.75,8.796237564552538,1,-821.5229045342915,1362.8404500612314,-0.4353559780959186,-7.110997375572709,10.94237750988955,-0.005395621807987002,261.40781202495276,GNSS_LOCKED
1600,160.0,-1.4105549850638628,-0.35012297757166755,8.128344849641152,-0.2884042906312823,-0.14633746799211808,-0.007792342851971583,-5.87,-35.75,-3.06,8.772374917521098,1,-822.2442012786305,1363.9389219871812,-0.430290309320354,-7.061502809362406,10.961089292853785,-0.1721161281240283,261.25103396657573,GNSS_LOCKED
1601,160.10000000000002,3.5419822930147795,0.6482578603813495,9.074557781094544,-0.06902773515557825,0.013397598925370556,-0.18183051482720458,-6.25,-36.31,-4.12,9.41272563576297,1,-822.9607091841888,1365.0363594826485,-0.4337324442493118,-7.234310273881148,10.844891222755738,-0.13687367056819788,262.39456177124254,GNSS_LOCKED
1602,160.20000000000002,-2.817769578103644,0.15432115926060141,9.036220552560572,-0.25755182648059805,-0.29256086024990985,-0.04520497457515711,-5.94,-35.87,-4.0,9.335504843391966,1,-823.6933598233952,1366.129095321437,-0.4336743391879491,-7.081593562713364,10.866699338584999,-0.23630647583026723,262.26286049597593,GNSS_LOCKED
1603,160.3,2.9070314972849296,3.610634150779837,10.254332391385395,-0.1363038152699469,-0.19652210946222734,0.16133056262026896,-5.94,-35.44,-3.69,9.435680185593624,1,-824.4192260744637,1367.2275386364834,-0.43963047995969773,-7.24869766441239,10.677742786361891,-0.1553123059638794,261.4827738911949,GNSS_LOCKED
1604,160.4,-0.9168499100285888,-1.8069638869949756,9.476673356910462,-0.1334872141417357,-0.1653192025863658,0.15435522316036646,-5.12,-36.0,-3.56,9.557511300536522,1,-825.1545578964962,1368.3120562896156,-0.44204952499491973,-7.180593267493102,10.85709849560161,-0.16296932854080065,260.26513838095883,GNSS_LOCKED
1605,160.5,3.547436193715869,0.04274269941152985,8.084254476645432,-0.3016558736934023,-0.24376883650542858,-0.12584628804640896,-6.12,-35.94,-3.69,9.251185713463764,1,-825.8828887033814,1369.412243384097,-0.4437152806798885,-7.352285396697327,10.892039159618255,-0.1766904938608984,260.79512215172315,GNSS_LOCKED
1606,160.60000000000002,0.6075714015664397,0.20291323722604995,11.109430528166467,0.10897518079646287,0.16542421742168123,-0.13502625026565224,-5.31,-36.0,-3.56,9.336928641837194,1,-826.6271712010667,1370.5170394110369,-0.4487024676266606,-7.286111362835318,10.914442141420245,-0.08283029978762571,261.9294254618518,GNSS_LOCKED
1607,160.70000000000002,-1.4255648824665028,-0.3077427982271252,9.080914675626987,-0.28030285634346525,-0.26289023376319226,0.10264148146645594,-5.19,-35.75,-4.25,9.119817024350692,1,-827.373327478168,1371.615860629205,-0.447189412543862,-7.2570130430162205,10.93739470188674,-0.17226205863205363,260.99352524147054,GNSS_LOCKED
1608,160.8,-1.0160473678924966,-0.036327911260351564,9.57057413319923,0.07461558747433343,0.16543973499116948,0.03723302555409256,-5.5,-36.06,-3.75,9.232674779623808,1,-828.122150102304,1372.715937208934,-0.4494276302589922,-7.281973271751865,10.919075096835137,-0.19672355218785398,261.1035883132763,GNSS_LOCKED
1609,160.9,0.9128694641519488,-0.20747328280506114,10.218947773050855,-0.12858526875549717,-0.058669834975542366,-0.03367044880929246,-5.37,-36.31,-3.06,10.24293469883072,1,-828.8717158298455,1373.8196441107345,-0.45424336115516845,-7.387116500188919,10.94227952426619,-0.1259258960305319,261.2092904705637,GNSS_LOCKED
1610,161.0,1.0581461642926289,1.6425526113605868,9.826879716059688,0.0048482050164256356,0.1457820085660823,-0.0223389992290928,-5.62,-35.37,-3.56,10.21178340286289,1,-829.627982369175,1374.9368758412418,-0.4548209325784682,-7.469469609248718,10.972451891133133,-0.12534418587882157,261.6614046087336,GNSS_LOCKED
1611,161.10000000000002,-0.1211153443253127,1.7439760163025817,9.210883281636477,0.04398804338827578,0.11839170999263109,-0.10835425715629222,-5.25,-36.0,-3.5,10.373312998991755,1,-830.3880792253924,1376.051337140883,-0.45399501983868723,-7.475091701383812,10.967791274506807,-0.18170174578674442,262.58846557309903,GNSS_LOCKED
1612,161.20000000000002,2.2805125474566244,0.24087532694240293,10.033552490407537,0.05980539872057873,0.1297421898412435,-0.05016939763512546,-5.12,-35.94,-3.56,10.211463888741452,1,-831.1486999880203,1377.154092340497,-0.4583045519425097,-7.603086067100238,10.92204318490636,-0.10470376653825608,263.18160994413506,GNSS_LOCKED
1613,161.3,0.5424843151642381,1.6933649321972215,9.818452652236273,0.18608901615397608,0.14133661892372304,-0.01999445468262439,-5.75,-36.19,-3.5,10.305775092756228,1,-831.9181050641403,1378.257828612061,-0.45806767916667296,-7.613697084319509,10.869995812825682,-0.11376011537607689,263.6305487899572,GNSS_LOCKED
1614,161.4,2.025551794317315,0.6099958876831629,9.847831312301585,0.04574223581581884,0.09748998795100378,0.02580930281668144,-5.62,-36.37,-2.75,10.315242614148499,1,-832.6904790759085,1379.354283190257,-0.4593955559040823,-7.732403732285174,10.862935410411565,-0.07937580115687543,263.71297409940814,GNSS_LOCKED
1615,161.5,-0.7734742728924735,1.8184846330181512,10.271247522995944,0.2725842424161215,0.2855842866932717,-0.012836509662844922,-5.69,-36.37,-3.19,10.854686748815487,1,-833.4760213301065,1380.4443500859072,-0.45867172219902347,-7.712949656326826,10.75839072280069,-0.08625848352536752,264.2782190167212,GNSS_LOCKED
1616,161.60000000000002,1.263591417508946,-0.31219624949878605,10.608180854481915,0.19429260410981597,0.24531621363903666,-0.010340179593839862,-5.12,-36.06,-2.69,10.168530104495982,1,-834.2524026320177,1381.533272392646,-0.4601877697933014,-7.758242958966574,10.858447789833953,-0.021255088532066348,264.4321103128973,GNSS_LOCKED
1617,161.70000000000002,3.0944182121236556,-1.6115643558355972,10.392219579352508,0.31675663433158785,0.4033772588710133,-0.07549451392407426,-5.5,-36.25,-2.75,10.140323082749019,1,-835.0325826965785,1382.6237879350413,-0.46061487796597794,-7.917012854848658,10.958028058105617,0.0342374297951588,264.9875161429803,GNSS_LOCKED
1618,161.8,1.611902737406976,1.7368831595929257,9.221638734794505,-0.003996302468102095,-0.08639957855278972,-0.05036658011503022,-5.44,-36.12,-2.69,10.264295663729467,1,-835.8230812832445,1383.7275213736973,-0.4557745027072028,-7.962745762432686,10.931460482175076,-0.03729929153309173,265.427010824534,GNSS_LOCKED
1619,161.9,-0.15102564162555196,0.44378655644940807,10.223838138775788,0.08784254036870105,0.06631038940720478,-0.06617394017464874,-4.69,-36.0,-2.87,10.092279858771366,1,-836.6233267279986,1384.824135990863,-0.45491147465789666,-7.950428371670096,10.944418659446141,-0.03636721592053942,265.7846192373297,GNSS_LOCKED
1620,162.0,1.6597972178704015,-1.120533784131017,9.684062802572623,-0.10670632279841935,-0.04799772901205437,-0.07181698047484956,-4.62,-36.25,-3.0,10.561858578154224,1,-837.418432106132,1385.9164760778342,-0.45453823220516243,-8.01376142731122,10.990536545450476,-0.04579478847432293,266.0927618235604,GNSS_LOCKED
1621,162.10000000000002,-0.07131352584826485,-0.15334017150025822,10.081525000357603,-0.1234194540729338,-0.06376802680889752,-0.0561651770516101,-4.31,-36.37,-2.44,10.0490032740036,1,-838.2277272160146,1387.0174348323071,-0.4540291821207736,-8.043944927041512,11.020353958518067,-0.04810609448047437,266.2482011324148,GNSS_LOCKED
1622,162.20000000000002,0.2579834007063553,0.7289603050082027,10.21505939036491,-0.01526326886281725,0.14402801599462575,-0.05075276575983994,-5.0,-35.87,-2.0,10.073756446856587,1,-839.0387411712238,1388.1271311683388,-0.45342035121680646,-8.07336897623097,11.048100925751031,-0.0402528853170807,266.53576057582535,GNSS_LOCKED
1623,162.3,-1.155490096835597,1.2886298674483014,10.147836309324024,0.03330077287779648,-0.1340978258089015,0.12331342846205727,-4.44,-36.69,-2.19,9.969587974778596,1,-839.8514796361793,1389.236420493959,-0.4521022248116656,-8.023987431118824,11.02255500700856,-0.05542248134345841,265.7150820271115,GNSS_LOCKED
1624,162.4,-1.7057480808314307,1.1467340248751607,10.834579944830972,0.25771377362361114,0.09238116972774359,0.03161250329239904,-5.0,-36.0,-2.62,9.922364043172974,1,-840.6647569783751,1390.3469274478593,-0.4521154615967793,-7.983285118582727,11.044044850636936,-0.026916711247673183,265.4234692450308,GNSS_LOCKED
1625,162.5,0.31743039518602706,-1.3553178451645207,9.986366785412534,-0.20836945583062455,-0.0026086944430544065,-0.07204703040481392,-4.81,-36.62,-2.0,9.570910166351785,1,-841.4820791830327,1391.4447427844339,-0.4514156273713301,-8.153042299080695,11.07385731981201,-0.03641472854654296,265.64687573647893,GNSS_LOCKED
1626,162.60000000000002,2.8871069702945364,0.8865384804002158,11.352473503375657,-0.08727622417358176,-0.22913282284714914,0.22093800077872447,-4.94,-36.44,-1.94,10.89041477963076,1,-842.3075435837615,1392.551656756398,-0.45301532950037615,-8.361036581010241,11.011636151858548,0.06373709067844308,264.27493792957364,GNSS_LOCKED
1627,162.70000000000002,-0.5579882534587141,-1.1420930554384403,9.441571522353755,-0.08270095401281445,0.08818513350077452,0.04458233321418834,-5.06,-36.19,-0.75,10.86744428562088,1,-843.1443901385055,1393.6635921671566,-0.4476376983685158,-8.312034808492452,11.17513980417135,-0.020196423347603208,263.98122828841394,GNSS_LOCKED
1628,162.8,0.83431426159962,-1.8035409423068853,9.016721090413869,0.12045917496429338,0.23614313641597875,-0.05332819414293154,-5.44,-35.37,-1.69,10.596777019810055,1,-843.9821084542391,1394.7693623739244,-0.4457245232691596,-8.401751216011371,11.155819493612269,-0.07938444268029313,264.0954249190521,GNSS_LOCKED
1629,162.9,-0.32204912104516525,0.9508329442454939,9.79553443798609,0.07390993884431878,0.061718050488279934,-0.02053127331548605,-5.0,-35.5,-2.5,10.600161188086421,1,-844.8347139687464,1395.8821640240396,-0.4457776399456393,-8.476174291490125,11.07817565715817,-0.09242234263851859,264.1337562499039,GNSS_LOCKED
1630,163.0,1.0526568934781442,1.191542644307794,9.840048524850319,-0.013516309120973475,0.16422022958730373,-0.033610051800607915,-5.25,-35.62,-2.0,11.36995735733678,1,-845.677951378454,1396.9907149629955,-0.44674477501594007,-8.472264010895454,11.015731269899227,-0.08608302946006641,264.27674536114074,GNSS_LOCKED
1631,163.10000000000002,-0.5422573946885569,0.20514338441032845,10.001854036114416,0.07012275565367805,-0.009779399993248833,0.03126903380833196,-4.94,-36.06,-0.62,11.913527068718471,1,-846.5353216295222,1398.0979488015787,-0.4473199871406749,-8.52671971473732,11.059478567896395,-0.08257917646655057,264.0483936735184,GNSS_LOCKED
1632,163.20000000000002,1.7703096001927288,0.8881823472407235,10.098933176208039,0.006117016948443623,0.09449810614474272,0.14441516554264444,-4.62,-35.81,-0.31,13.455667378799482,1,-847.3954911893767,1399.21432017939,-0.4481966527804401,-8.677775707207807,11.100989484475672,-0.057875079068928234,263.36125645278025,GNSS_LOCKED
1633,163.3,1.2571435705069098,-0.5239953561160855,10.101427192723902,0.11519052237837404,0.07831510495136759,0.07132193134410754,-4.44,-36.62,-0.56,13.570306754154778,1,-848.262859648716,1400.3210337822668,-0.44861289554408623,-8.73969633079796,11.096857483593885,-0.042758272877886805,262.77988543675036,GNSS_LOCKED
1634,163.4,2.35599271595287,-2.2047226648818135,9.391464905611555,-0.1329413957770164,-0.01849492625601451,-0.05358855280415088,-5.06,-36.44,-0.69,13.458320894352417,1,-849.1323871285513,1401.4297898014138,-0.4478049920627526,-8.840524368375949,11.201181029305832,-0.06467827809474339,263.0617588273052,GNSS_LOCKED
1635,163.5,0.9510981336863876,1.0631503372013957,9.812571192638902,0.0776915130934656,0.18841957646683044,-0.0738968334728092,-4.56,-36.44,-1.44,13.352920829545543,1,-850.0174870500589,1402.5423416208173,-0.44774843789559254,-8.886387966704916,11.069491665138615,-0.07076204701206244,263.37748059964747,GNSS_LOCKED
1636,163.60000000000002,-1.732037280313305,-1.4954716132299952,9.615580825079064,0.06835362927002196,-0.007362653541457092,-0.04219884712222439,-5.25,-36.56,-1.25,12.202238511418456,1,-850.900874764477,1403.6586402723626,-0.44727512974506006,-8.755452904722535,11.250546545912094,-0.099996970702623,263.63189092246444,GNSS_LOCKED
1637,163.70000000000002,2.3598879577446747,-2.1051400806362217,10.365187759408443,0.2046919214641594,0.2778463645252637,-0.05100544095882992,-4.87,-36.5,-1.75,12.348481692227274,1,-851.7768871163481,1404.7692419037896,-0.4498174542839253,-8.89347457844913,11.224174869871126,-0.03806137648949109,263.73870698424037,GNSS_LOCKED
1638,163.8,1.6378084791620542,0.1975683721031779,10.34430383515147,0.041344711120309165,0.042454774292644666,0.017380362543364305,-4.87,-36.62,-0.87,12.401468306723137,1,-852.6616572999666,1405.8847074540015,-0.44956249233450235,-8.944774691845613,11.150341067841754,-0.015050507191623456,263.5545667303218,GNSS_LOCKED
1639,163.9,1.608282144374029,0.8761950142799605,9.977374024313141,0.12154405526071826,0.21723046935929052,-0.09075497679313124,-4.44,-36.75,-0.69,12.644781279876279,1,-853.5558607086283,1407.0061848899604,-0.44782638818748594,-9.029319903627828,11.162822904498583,-0.025827844339720116,264.24892827094385,GNSS_LOCKED
1640,164.0,3.553026315478225,0.929902773280274,9.22113797281902,-0.13031291192717648,-0.15045148740206796,-0.23655239361199737,-4.44,-37.0,-0.87,12.904544117229316,1,-854.4495477312304,1408.1145004108805,-0.4456182169529306,-9.14457571125497,11.034831853885226,-0.0675753027815125,265.00075031435904,GNSS_LOCKED
1641,164.10000000000002,3.502411578943384,-2.1458037876415452,10.013710593812192,-0.14698213340625085,-0.09397363678229761,0.08346680806917127,-4.62,-36.19,-0.81,12.760000378302578,1,-855.3497122557828,1409.2154571466651,-0.44603646791870927,-9.20612386287705,11.12367741126614,-0.028233940113303366,264.2978006675472,GNSS_LOCKED
1642,164.20000000000002,0.9687983795859596,-0.0049390293163401764,9.06665645459786,-0.03593353056980361,-0.04703455714833927,0.17036370451081592,-5.25,-36.56,-1.06,13.136981151982932,1,-856.2574661704812,1410.3237499205165,-0.4432659366843073,-9.128333371883725,11.084756429734579,-0.08669696979651098,263.23598419633475,GNSS_LOCKED
1643,164.3,0.3940182065358774,0.7523240384579338,8.925133951604122,0.13999058822883023,0.05226366220959289,-0.061963173093279124,-4.5,-36.12,-0.5,13.10425818912086,1,-857.166964932067,1411.4263908286327,-0.4423528387621081,-9.100407598822711,10.988052500120173,-0.14266802921458183,263.47151501417017,GNSS_LOCKED
1644,164.4,0.7698985660850172,-0.26096326337848513,10.513626639419297,-0.10506989377964984,-0.1417768955101371,0.040809304339093376,-4.44,-36.69,-0.12,13.159255859371115,1,-858.0773660017335,1412.5211215096026,-0.4459188301437976,-9.11891036361076,10.964206158534926,-0.07235515525992037,263.069698681579,GNSS_LOCKED
